"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Act 2, scene 2, lines 527-529.";"1600";"1600";"";"";"English";"[First Player:] But who, ah woe, had seen the <span class=""quote"">moblèd </span>queen -<br>
[Hamlet:] ""The <span class=""quote"">moblèd </span>queen""?<br>
[Polonius:] That's good. <span class=""quote"">""Moblèd queen"" </span>is good.";"";"";"@001259_A00_D23 Hamlet";"";"WoMo#004118 mobled";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"";"@010000";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Antonio's Revenge";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.  71; act 1, scene 1 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"[Piero:] [...] <span class=""quote"">'Tis yet dead night, </span>yet all the earth is clutched<br>
In the dull leaden hand of snoring sleep:<br>
No breath disturbs the quiet of the air. <br>
No spirit moves upon the breast of earth,<br>
Save howling dogs, night-cows and screeching owls,<br>
Save meagre ghosts, Piero and black thoughts. ";"";"";"@001271_A00_D02 Antonio's Revenge";"";"WoTo#004437 death of nature";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Annotated Shakespeare edition";"@006239-xxiii.
Muir, Kenneth, ed. Macbeth. The Arden Edition of the Works of Shakespeare. Eighth edition. London: Methuen and Co. 1955. xxiii.";"[Piero:] [...] Tis yet dead night, yet al the earth is cloucht <br>
In the dull leaden hand of snoring sleepe: <br>
No breath disturbs the quiet of the ayre. <br>
No spirit moues vpon the breast of earth, <br>
Saue howling dogs, nightcrowes, & screeching owls,<br> 
Saue meager ghosts, Piero, and black thoughts.";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.  71; act 1, scene 1.";"Tryfona Nickie"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Antonio's Revenge";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.  127; act 5, scene 4 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"[Piero:] Why then<i> Jo</i> to <span class=""quote""><i>Hymen</i> </span>mount a lofty note: <span class=""quote"">Full red-cheeked <i>Bacchus</i>, let <i>Lyeus</i> flute in burnished goblets. Force the plump lipped god, skip light lavoltas in your full sapped veins.</span>";"";"";"@001271_A00_D02 Antonio's Revenge";"";"WoPh_CulMus#032340 skip light lavoltas / NaCa#006991 Bacchus Dionysos / NaCa#006049 Hymen";"Work by character";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"Annotated edition";"@005134-1:236.";"[Piero:] Why then<i> Io</i> to <i>Hymen</i> mount a loftie note: Ful red cheekt <i>Bacchus</i>, let <i>Lyeus</i> flote in burnisht gobblets. Force the plump lipt god, skip light lavoltaes in your full sapt vaines.";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.  127; act 5, scene 4.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 2, lines 157-158.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] My father's brother, but no more like my father<br>
Than I to <span class=""quote"">Hercules</span>.";"";"";"@001259_A00_D23 Hamlet";"";"NaCa#004187 Hercules";"Work by character";"Author unmarked";"Tragedy";"";"Narrator";"BODY OF TEXT";"";"Reading";"";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Histriomastix";"Marston, John.  ""Histrio-Mastix, or, The Player."" <i>The Plays of John Marston in Three Volumes. </i>Ed. H. Harvey Wood. 3 vols. Edinburgh and London: Oliver and Boyd, 1939. 3:243-302.  257; act 2, scene 1 [normalized spelling].";"1600";"1603";"1603";"1603";"English";"[Mavortius:] [...]<span class=""quote""> You can make a stabbing <i>Satire</i>, or an <i>Epigram</i>, <br>
And think you carry just <i>Ramnusia's</i> whip<br>
To lash the patient</span>; go, get your clothes,<br>
Our free-born blood such apprehension loathes.";"";"";"@001314_A02_D10 Histriomastix";"";"NaHu_NewWot#007019 Jonson, Ben";"Work by character";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"Annotated edition";"@005134-3:321.";"[Mavortius:] [...] You can make a stabbing <i>Satir</i>, or an <i>Epigram</i>, <br>
And thinke you carry just <i>Ramnusia's</i> whippe<br>
To lash the patient; goe, get your clothes,<br>
Our free-borne blood such apprehension lothes.";"Marston, John.  ""Histrio-Mastix, or, The Player."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. 3 vols. Edinburgh and London: Oliver and Boyd, 1939. 3:243-302.  257; act 2, scene 1.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"As You Like It";"Shakespeare, William.  As You Like It.  Act 2, scene 7, lines 49-51.";"1600";"1600";"1600";"1600";"English";"[Jaques:] [...] I must have liberty<br>
Withal, <span class=""quote"">as large a charter as the wind,<br>
To blow on whom I please</span>, for so fools have.
";"";"";"@001237_A00_D23 As You Like It";"";"WoKw_NatSky#032343 blow like the wind";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@005699-23.";"";"";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"provisional";"Robert Rollock";"An Exposition upon Some Select Psalms of David";"Rollock, Robert.  <i>An Exposition vpon Some Select Psalmes of David. </i>Edinburgh: Robert Walde, 1600.  210 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"[...] <span class=""quote"">with his own mind to suffer </span>[...].";"";"";"@005402 An Exposition upon Some Select Psalms of David";"";"WoPh#030066 mind to suffer";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010079";"[...] <span class=""quote"">with his owne mind to suffer </span>[...].";"Rollock, Robert.  <i>An Exposition vpon Some Select Psalmes of David. </i>Edinburgh: Robert Walde, 1600.  210.";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"As You Like It";"Shakespeare, William.  As You Like It.  Act 3, scene 5, lines 86-87.";"1600";"1600";"1600";"1600";"English";"[Phoebe:] Dead shepherd, now I find thy saw of might: <br>
<span class=""quote"">""Who ever loved that loved not at first sight?""</span>";"";"";"@001237_A00_D23 As You Like It";"";"WoPh#004386 whoever loved at first sight";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Literary Studies";"@006075/@005584-15.";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Jack Drum's Entertainment";"Marston, John.  ""Jacke Drums Entertainment."" <i>The Plays of John Marston in Three Volumes. </i>Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:175-241.  208; act 3 [normalised spelling].";"1600";"1600";"1600";"1600";"English";"[Jack:] Welcome <span class=""quote""><i>Basilisco, </i></span>thou wilt carry jewel, and knock one's brains out with thy pricking wit. Kiss me sweet wench, kiss me.";"";"";"@001239_A00_D01 Jack Drum's Entertainment";"";"NaCa#004387 Basilisco";"Work by character";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Literary Studies";"@006075-41.";"[Jack:] Welcome <span class=""quote""><i>Basilisco, </i></span>thou wilt carry Ieuell, and knock ones braines out with thy pricking wit. Kisse me sweet wench, kisse mee.";"Marston, John.  ""Jacke Drums Entertainment."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:175-241.  208; act 3.";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Antonio's Revenge";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.  124; act 5, scene 3.";"1600";"1600";"1600";"1600";"English";"[Antonio:] <span class=""quote""><i>Vindicta.</i></span>";"";"";"@001271_A00_D02 Antonio's Revenge";"";"WoMo#004388 vindicta";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Literary Studies";"@006075-59.";"[Antonio:] <span class=""quote""><i>Vindicta.</i></span>";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.  124; act 5, scene 3.";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 390";"1600";"1600";"";"";"English";"[Hamlet:] The <span class=""quote""> potent </span>poison quite o'ercrows my<span class=""quote"">  spirit.</span>";"";"";"@001259_A00_D23 Hamlet";"";"WoTo#004454 potent spirit";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Annotated Shakespeare edition";"@006238-64.
Muir, Kenneth, ed. King Lear. The Arden Edition of the Works of Shakespeare. Eighth edition. London: Methuen and Co. 1952. 64.";"";"";"Thomson Vea-Murguia"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 2, scene 2, line 631.";"1600";"1600";"";"";"English";"[Hamlet:] [...] As he is very<span class=""quote"">  potent </span>with such <span class=""quote""> spirits</span> [...].";"";"";"@001259_A00_D23 Hamlet";"";"WoTo#004454 potent spirit";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Annotated Shakespeare edition";"@006238-64.
Muir, Kenneth, ed. King Lear. The Arden Edition of the Works of Shakespeare. Eighth edition. London: Methuen and Co. 1952. 64.";"";"";"Thomson Vea-Murguia"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 2, lines 109-110.";"1600";"1600";"1600";"1600";"English";"[Polonius:] I did enact <span class=""quote"">Julius Caesar. I was killed i' th' Capitol. Brutus killed me.</span>";"";"";"@001259_A00_D23 Hamlet";"";"NaHu#007007 Julius Caesar";"Work by character";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"As You Like It ";"Shakespeare, William.  As You Like It.  Act 4, scene 1, lines 215-216.
";"1600";"1600";"";"";"English";"[Celia:] We must have your doublet and hose plucked
over your head and <span class=""quote"">show the world </span> what the bird <span class=""quote"">hath done </span> to her own nest.";"* This apparently common phrase occurs only in <i>Arden of Faversham</i>and <i>As You Like It </i>(Dennis McCarthy.  ""Shakespeare and Arden of Faversham."" Notes and Queries (August 2013): 391-396. 394).";"";"@001237_A00_D23 As You Like It";"";"WoPh#004459 show that he hath done";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@006169-394.
McCarthy, Dennis.  ""Shakespeare and Arden of Faversham."" Notes and Queries (August 2013): 391-396. 394.";" [Celia] [...] We must have your doublet and hose plucked
over your head and show the world what the bird
hath done to her own nest.
 [...] 
";"";"Tryfona Nickie"
" you, sir; it comes from the ambassador that was";"unedited";"John Bodenham";"Belvedere";"Bodenham, John and Anthony Munday.  Bel-vedere or The Garden of The Muses. London: F. K. for Hugh Astley 1600.  18 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"Of Virtue<br>
<span class=""quote"">With honour's eyes let virtue's plaint be scanned.</span>";"";"";"@005041 Belvedere";"";"WoPh#004233 honours eyes virtues plaints";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ_GENRE / MQ_TYPOGRAPHY_Heading";"Literary Studies";"@006219-296.";"Of Vertue<br>
<span class=""quote"">With honours eyes let virtue's plaint be scand.</span>";"Bodenham, John and Anthony Munday.  Bel-vedere or The Garden of The Muses. London: F. K. for Hugh Astley 1600.  18.";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, lines 209-205.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] Pinch wanton on your cheek; <span class=""quote"">call you his mouse;<br></span>
And let him, for a pair of reechy kisses,<br>
Or paddling in your neck with his damned fingers,<br> 	
Make you to ravel all this matter out<br>
That I essentially am not in madness [...].";"";"";"@001259_A00_D23 Hamlet";"";"WoKw_NatAni#004226 mouse as nickname";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Reading";"";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Antonio's Revenge";"105; act 3, scene 4 [normalized spelling].";"1600";"1600";"";"";"English";"[Nutriche:] [...] I have read <span class=""quote""><i>Aristotle's </span>Problems,</i> which saith that <span class=""quote"">a woman receiveth perfection by the man</span>. What then be the men?";"";"";"@001271_A00_D02 Antonio's Revenge";"";"SuId_GenWom#032419 women not perfect by nature / NaBo#005075 Aristotle&#039;s Problems";"Work title";"Author name";"Theatre";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"Annotated edition / morethanonelexia";"@006088-130.";"[Nutriche:] [...] I have read <i><span class=""quote"">Aristotles Problemes</i>, which saith; that a woman receiveth perfection by the man</span>. What then be the men?";"105; act 3, scene 4.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"As You Like It";"Shakespeare, William.  As You Like It.  Act 4, scene 1, lines 175-176.";"1600";"1600";"1600";"1600";"English";"[Orlando:] A man that had a wife with such a wit, he
might say <span class=""quote"">Wit, whither wilt?</span>
";"";"";"@001237_A00_D23 As You Like It";"";"WoPh#032356 whither wilt";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@005699-101.";"";"";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Antonio's Revenge";"116;  act 4, scene 3 [normalized spelling].";"1600";"1600";"";"";"English";"[Alberto:] Peace, parasite, <span class=""quote"">thou burr that only sticks<br>
Unto the nap of greatness.</span>";"";"";"@001271_A00_D02 Antonio's Revenge";"";"WoKw#006043 burr sticking to nap";"Work unmarked";"Author unmarked";"Theatre";"";"Narrator";"BODY OF TEXT";"";"";"@005699-xlix.";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"Ben Jonson";"Cynthia's Revels";"Jonson, Ben.  ""Cynthia's Revels."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 178-269.  219-220; act 2, scene 4, lines 21-24 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"[Cupid:] [...] she was thought be the Dame-<span class=""quote"">Dido, </span>and <span class=""quote"">Helen</span> of the court: As also, <span class=""quote"">what a sweet dog she had this time four years, and how it was called Fortune</span>, and at (if the fates had not cut his thread) he had been a dog to have given entertainment to any gallant in this kingdom: and, unless she had helped it her-self, she could not have loved a thing better i' this world.";"";"";"@001269_A00_D01 Cynthia's Revels";"";"NaCa#032240 Dido / NaCa#004173 Helen of Troy / SuMe_NatAni#032365 Dog Lady Fortune";"Work by character";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@005699-134.";"[Cupid:] [...] she was thought be the Dame-Dido, and Hellen of the court: As also, what a sweet dogge shee had this time foure yeeres, and how it was call'd Fortune, and at (if the fates had not cut his thred) he had beene a dogge to haue giuen entertainement to any gallant in this kingdome: and, vnlesse shee had helpt it her selfe, shee could not haue lou'd a thing better i' this world.";"Jonson, Ben.  ""Cynthia's Revels."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 178-269.  219-220; act 2, scene 4, lines 21-24.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Act 3, scene 2, line";"1600";"1600";"1600";"1600";"English";"[Hamlet:] <span class=""quote"">Wormwood, wormwood.</span>";"* Hamlet is talking about the loving but soon-to-be-unfaithful Player Queen.";"";"@001259_A00_D23 Hamlet";"";"WoKw_GenWom#004245 sexy women as wormwood";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Act 3, scene 2, lines 182-186.";"1600";"1600";"";"";"English";"[Player Queen:] So many journeys may the sun and moon<br>
Make us again count o'er ere love be done! <br>
But <span class=""quote"">woe is me! </span>You are so sick of late, <br>
So far from cheer and from your former state,<br>
That I distrust you. ";"";"";"@001259_A00_D23 Hamlet";"";"WoPa#004246 woe is me";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"Fulltext database";"@010084";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Act 5, scene 1, lines 290-293.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] Swounds, show me what thou 't do.<br>
Woo't weep, woo't fight, woo't fast, woo't tear thyself, <br>
Woo't <span class=""quote"">drink up eisel, eat a crocodile? <br></span>
I'll do 't. ";"";"";"@001259_A00_D23 Hamlet";"";"WoKw_NatAni#004486 drink eisel eat crocodile";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@006210-218.";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"Antonio's Revenge";"101; act 3, scene 2. ";"1600";"1600";"";"";"English";"[Antonio:] [...] May I be cursèd by my father's ghost, <br>
And blasted with incensèd breath of Heaven, <br>
If <span class=""quote"">my heart beat on ought but vengeance </span> [...].";"";"";"@001271_A00_D02 Antonio's Revenge";"";"WoPh#006058 beat on idea";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"";" @010199.";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet. act 1, scene 1, lines 128-130.";"1600";"1600";"1600";"1600";"English";"[Marcellus:] Horatio says 'tis but our fantasy <br>
<span class=""quote"">And will not let belief take hold of him <br></span>
Touching this dreaded sight twice seen of us.";"";"";"@001259_A00_D23 Hamlet";"";"WoPh#004369 not let belief take hold of him";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Scholarly database";"@006121-Last accessed 6 October 2019.";"";"";"   Hohl Regula"
" you, sir; it comes from the ambassador that was";"unedited";"Ben Jonson";"Poetaster, or The Arraignment";"325; act 4, scene 7, lines 17-22 [normalized spelling].";"1601";"1601";"";"";"English";"[Pyrgus:] Aye, but Master; take heed how you give this out, <span class=""quote"">Horace is a man of the sword.</span><br>
[Crispinus:] <span class=""quote"">'Tis true, in troth: they say, he's valiant.</span><br>
[Tucca:] Valiant? so is mine arse; gods, and fiends! I'll blow him into air, when I meet him next: He dares not fight with a puck-fist.";"";"";"@001296_A01_D02 Poetaster, or the Arraignment";"William Ostler / John Underwood";"NaEp_NewPer_NewWot#032483 Jonson aka Horace / NaMa_NewWot#032511 Jonson swordsman";"Work unmarked";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-113.";"[Pyrgus:]
I, but Master; take heed how you giue this out, <span class=""quote"">Horace is a man of the sword.</span><br>

[Crispinus:]
'Tis true, in troth: they say, he's valiant.<br>

[Tucca:]
Valiant? so is mine arse; gods, and fiends! I'le blow him into aire, when I meet him next: He dares not fight with a puck-fist.";"325; act 4, scene 7, lines 17-22.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"356; act 4, scene 2, lines 81-87 [normalized spelling].";"1601";"1601";"";"";"English";"[Tucca:] [...] I could make thine ears burn now, by dropping into them, all those hot oaths, to which, thyself gav'st voluntary fire, (<span class=""quote"">whe' thou wast the man in the Moon</span>) that thou wouldst never squib out any new <span class=""quote"">Salt-peter Jests </span>against honest Tucca, nor those Maligo-tasters, his<i> <span class=""quote"">Poetasters</span></i>; I could Cinocephalus, but I will not, yet thou knowst thou hast broke those oaths in print, my excellent infernal.";"";"";"@001304 Satiromastix, or the Untrussing of the Humorous Poet";"";"NaBo@001296 Poetaster / NaBo@000794 Endymion / WoTo#032512 Saltpeter / WoKw#006976 man in the moon";"Work title";"Author by context";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006444-114.";"[Tucca:] [...] I could make thine eares burne now, by dropping into them, all those hot oathes, to which, thy selfe gau'st voluntarie fire, (<span class=""quote"">whe thou wast the man in the Moone</span>) that thou wouldst neuer squib out any new <span class=""quote"">Salt-peter Iestes </span>against honest Tucca, nor those Maligo-tasters, his<i> <span class=""quote"">Poetasters</span></i>; I could Cinocephalus, but I will not, yet thou knowst thou hast broke those oathes in print, my excellent infernall.";"356; act 4, scene 2, lines 81-87.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"362; act 4, scene 3, lines 92-97 [normalized spelling].";"1601";"1601";"";"";"English";"[Dicache:] That same Horace me thinks has<span class=""quote""> the most ungodly face</span>, by my Fan; <span class=""quote"">it looks for all the world, like a rotten russet Apple, when 'tis bruised: Its better than a spoonful of Cinnamon water next my heart</span>, for me to hear him speak; he sounds it so i'th nose, and talks and rands for all the world, like the poor fellow under Ludgate: oh fie upon him.<br>
[Miniver:] By my troth sweet Ladies,<span class=""quote""> it's Cake and pudding to me, to see his face make faces, when he reads his <span class=""quote"">Songs and Sonnets.</span>";"";"";"@001304 Satiromastix, or the Untrussing of the Humorous Poet";"";"NaEp_NewPer_NewWot#032483 Jonson aka Horace / NaMa_NewWot#032513 Jonson's dark face / NaBo@005110 Songs and Sonnets";"Work unmarked";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-117.";"[Dicache:] That same Horace me thinkes has<span class=""quote""> the most vngodly face</span>, by my Fan; <span class=""quote"">it lookes for all the world, like a rotten russet Apple, when tis bruiz'd: Its better then a spoonefull of Sinamon water next my heart</span>, for me to heare him speake; hee soundes it so i'th nose, and talkes and randes for all the world, like the poore fellow vnder Ludgate: oh fye vpon him.<br>
[Miniver:] By my troth sweet Ladies,<span class=""quote""> it's Cake and pudding to me, to see his face make faces, when hee reades his Songs and Sonnets.</span>";"362; act 4, scene 3, lines 92-97";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"364; act 4,scene 3, lines 183-190 [normalized spelling].";"1601";"1601";"";"";"English";"[Horace:] Why, would you make me thus the ball of scorn?<br>
[Tucca:]
I'll tell thee why, because th'hast<span class=""quote""> entered Actions of assault and battery, against a company of honourable and worshipful Fathers of the law</span>: you wrangling rascal,<span class=""quote""> law is one of the pillars of land, and if thou be bound to't</span> (as I hope 
thou shalt be) thou'lt prove a skip-Jack, thou'lt be whipped. I'll tell thee why, because thy sputtering chaps yelp, that <span class=""quote"">Arrogance, and impudence, and Ignorance,</span> are the essential parts of a Courtier.";"";"";"@001304 Satiromastix, or the Untrussing of the Humorous Poet";"";"NaHu_NewWot#007019 Jonson, Ben / NaEp_NewPer_NewWot#032483 Jonson aka Horace / NaMa_NewWot#032514 Jonson vs the law / WoTo_NewWot#032515 impudence and arrogance";"Work unmarked";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-120.";"[Horace:] Why, would you make me thus the ball of scorne?<br>
[Tucca:]
Ile tell thee why, because th'ast<span class=""quote""> entred Actions of assault and battery, against a companie of honourable and worshipfull Fathers of the law: you wrangling rascall, law is one of the pillers ath land, and if thou beest bound too't</span> (as I hope 
thou shalt bee) thou't prooue a skip-Iacke, thou't be whipt. Ile tell thee why, because thy sputtering chappes yelpe, that <span class=""quote"">Arrogance, and impudence, and Ignoraunce,</span> are the essentiall parts of a Courtier.";"364; act 4,scene 3, lines 183-190.";"Heeg Stefanie"
" you, sir; it comes from the ambassador that was";"unedited";"John Marston";"What You Will";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  232; ""Induction"" [normalized spelling].";"1601";"1601";"1601";"1601";"English";"[Doricus:] Nay, nay, nay, Heavens my hope, I cannot smooth this strain,<br>
<span class=""quote"">Wit's death I cannot, what a leprous humour breaks from rank swelling of these bubbling wits? Now out upon't: I wonder what tithe brain wrung in this custom to maintain <i>Contempt</i> gainst common <i>Censure</i>: to give stiff counter buffs, to crack rude scorn even on the very face of better audience.</span>";"* ""An obvious hit at Ben Jonson, whose attitude to his critics and audience was indeppendent, to say the least."" (Harvey Wood, ed. The Plays of John Marston in Three Volumes. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:345).";"";"@001283_A01_D07 What You Will";"";"NaHu_NewWot#007019 Jonson, Ben";"Work unmarked";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"Annotated edition";"@005134-2:345.";"[Doricus:] Nay, nay, nay, Heavens my hope, I cannot smoth this straine,<br>
Witts death I cannot, what a leaprous humor breaks from ranke swelling of these bubbling wits? Now out up-pont: I wonder what tite braine wrung in this custome to maintaine <i>Contempt</i> gainst common <i>Censure</i>: to give stiffe counter buffes, to crack rude skorne even on the very face of better audience.";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  232; ""Induction"".";"Heeg Stefanie"
