"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" bound for England; if your name be Horatio, as I am";"unedited";"Thomas Kyd";"The Spanish Tragedy";"29; act 2, scene 5, lines 1-39.";"";"";"";"";"English";"[Hieronimo:] <span class=""quote"">What outcries pluck me from my naked bed</span>,<br>
And chill my throbbing heart with trembling fear, <br>
Which never danger could daunt before?<br>
<span class=""quote"">Who calls Hieronimo? </span>speak, here I am: <br>
I did not slumber, therefore 'twas no dream, <br>
No, no, it was some woman cried for help, <br>
And here within this garden did she cry. <br>
And in this garden must I rescue her: <br>
But stay, what murderous spectacle is this? <br>
<span class=""quote"">A man hanged up and all the murderers gone,<br> 
And in my bower to lay the guilt on me: <br>
This place was made for pleasure not for death.</span><br>
(He cuts him down.)<br>
[Hieronimo:] Those garments that he wears I oft have seen-<br>
<span class=""quote"">Alas, it is Horatio, my sweet son.</span><br>
Oh no, but he that whilom was my son, <br>
Oh, was it thou that called'st me from my bed, <br>
O speak if any spark of life remain. <br>
I am thy Father, who hath slain my son? <br>
What savage monster, not of humane kind, <br>
Hath here been glutted with thy harmless blood? <br>
And left thy bloody corps dishonoured here, <br>
For me amidst this dark and deathful shades, <br>
To drown thee with an ocean of my tears. <br>
O heavens, why made you night to cover sin? <br>
By day this deed of darkness had not been. <br>
O earth why didst thou not in time devour, <br>
The vile prophaner of this sacred bower. <br>
<span class=""quote"">O poor Horatio, what hadst thou misdone? <br>
To leese thy life ere life was new begun.<br>
O wicked butcher whatsoe'er thou wert,</span> <br>
How could thou strangle virtue and desert? <br>
Ay me most wretched that have lost my joy, <br>
In leesing my Horatio, my sweet boy.<br>
(Enter Isabella.)<br>
[Isabella:]
My husband absence makes my hart to throb-
Hieronimo.<br>
[Hieronimo:]
<span class=""quote"">Here Isabella, help me to lament, <br>
For sighs are stopped, and all my tears are spent.</span><br>
[Isabella:]
What world of grief, my son Horatio? <br>
O where's the author of this endless woe.";"";"";"@000783_D92 The Spanish Tragedy";"";"NaMo#032451 Hieronimo + bed / WoPh#032453 Alas it is Horatio my sweet son / SuSc_AbsDea#032454 Hieronimo finding murdered Horatio / WoPh#032456 O wicked butcher whatsoe&#039;er thou wert / WoPh#032457 This place was made for pleasure, not for death / WoPh#032458 Those garments that he wears I oft have seen / WoPh#006376 who calls Hieronimo";"Work by character";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006075-27./010018-77.";"";"";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"Lording Barry";"Ram Alley";"Barry, Lording.  Ram-Alley: Or Merrie-Trickes. A Comedy Divers times here-to-fore acted. By the Children of the Kings Reuels. Written by Lo: Barrey. London: G. Eld for Robert Wilson, 1611.  I1 verso; act 5, scene 1, lines 315-340 [normalized spelling].";"";"";"";"";"English";"[Constantia:] Aye me accursed: help, help, <span class=""quote"">murder murder, <br>
Cursed be the day and hour that gave me breath, <br>
Murder, murder</span>: if any Gentleman <br>
Can hear my<span class=""quote""> plaints</span>, come forth and assist me.<br>
[W. Small:] <span class=""quote"">What out-cries call me from my naked bed, <br>
Who calls <i>Hieronimo</i>, speak here I am.</span><br>
[Constantia:] <span class=""quote"">Good sir leave your struggling and acting</span>, <br>
And help to save the life of a distressed man, <br>
O help if you be Gentlemen!<br>
[W. Small:] What's here? <br>
<span class=""quote"">A man hanged up and all the murderers gone? <br>
And at my door to lay the guilt on me.</span><br>
This place was made to pleasure Citizen's wives,<br>
                                         (Enter Tafata.)<br>
And not to hang up honest Gentlemen<br>
[Tafata:] Where be these lazy knaves? some raise the house, <br>
<span class=""quote"">What meant the cry of murder?</span> where's my love?<br>
[W. Small:] <span class=""quote"">Come Isabella, help me to lament, <br>
For sighs are stopped, and all my tears are spent. <br></span> 
These clothes I oft have seen, aye me my friend: <br>
Pursue the murderers, raise all the street<br>
[Constantia:] It shall not need, a stirs, give him breath.<br>
[W. Small:] <span class=""quote"">Is there yet life, Horatio my dear boy, <br>
Horatio! Horatio, what hast thou misdone, <br>
To lose thy life when life was new begun?</span><br>
[Butcher:] <span class=""quote"">S'heart a man had as good be hanged outright, <br>
As to endure this clapping</span> [...].";"A parody of scene 5, act 2 in the Spanish Tragedy";"";"@001572_A08_D11 Ram Alley";"";"SuId#031046 curse the day / SuId_CulWar#032426 crying murder / NaMo#032451 Hieronimo + bed / SuSc_AbsDea#032454 Hieronimo finding murdered Horatio / WoMo#032455 &quot;plaints&quot; for dead son / WoPh#006376 who calls Hieronimo";"Work by character / Work genre or epithet";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006075-28.";"[Constantia:]

Aye mee accurst: helpe, helpe, <span class=""quote"">murther murther, </span>
Curst be the day and houre that gaue me breath, 
<span class=""quote"">Murther, murther</span>: if any Gentleman 
Can heare my plaints, come forth and assist me.<br>
[W. Small:]

<span class=""quote"">What out-cryes call me from my naked bed, 
Who calls Ieronimo, speake here I am.</span><br>
[Constantia:]

<span class=""quote"">Good sir leaue your struggling and acting</span>, 
And helpe to saue the life of a distressed man, 
O helpe if you be Gentlemen!<br>
[W. Small:] Whats here? 
<span class=""quote"">A man hangd vp and all the murtherers gone? </span>
And at my doore to lay the guilt on me.
This place was made to pleasure Cittizens wiues,<br>
                                         (Enter Tafata.)<br>

And not to hange vppe honest Gentlemen<br>
[Tafata:]

Where be these lazie knaues? some raise the house, 
What ment the cry of murther? where's my loue?<br>
[W. Small:] Come Isabella, helpe me to lament, 
For sigthes are stopt, and all my teares are spent. 
These clothes I oft haue seene, aye me my friend: 
Pursue the murtherers, rayse all the street<br>
[Constantia:]

It shall not need, a stirs, giue him breath.<br>
[W. Small:] <span class=""quote"">Is there yet life, Horatio my deere boy, 
Horatio! Horatio, what hast thou mis-done, 
To lose thy life when life was new begunne?</span><br>
[Boutcher:]

<span class=""quote"">Zeart a man had as good be hangd outright, 
As to indure this clapping</span> [...]";"Barry, Lording.  Ram-Alley: Or Merrie-Trickes. A Comedy Divers times here-to-fore acted. By the Children of the Kings Reuels. Written by Lo: Barrey. London: G. Eld for Robert Wilson, 1611.  I1 verso; act 5, scene 1, lines 315-340.";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"Thomas Randolph";"The Conceited Pedlar";"Randolph, Thomas.  ""The Conceited Pedlar."" Aristippvs, Or the Iouiall Philosopher: Demonstrativelie Proouing, That Quartes, Pintes; and Pottle [...] London: Thomas Harper for John Marriot 1630.  31.";"";"";"";"";"English";"[Pedlar:] I have been long in travel, but if your laughter give my Embryo jests but safe deliverance, I dare maintain it in the throat of Europe, <span class=""quote""><i>Hieronimo</i> rising from his naked bed, was not so good a Midwife.</span>";"";"";"@002222_A27_D30 The Conceited Pedlar";"";"NaCa#005014 Hieronimo in The Spanish Tragedy / NaMo#032451 Hieronimo + bed";"Work by character";"Author unmarked";"Masque or other";"";"Dialogue";"BODY OF TEXT";"";"";"@006075-28.";"Randolph, Thomas.  ""The Conceited Pedlar."" Aristippvs, Or the Iouiall Philosopher: Demonstrativelie Proouing, That Quartes, Pintes; and Pottle [...] London: Thomas Harper for John Marriot 1630.  31.";"[Pedlar:] I haue beene long in trauell, but if your laughter giue my Embryon iests but safe deliuerance, I dare maintaine it in the throat of Europ, <span class=""quote""><i>Ieronimo</i> rising from his naked bed, was not so good a Midwife.</span>";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"William Barksted";"Hiren or the Fair Greek";"Barksted, William.  Hiren: or The faire Greeke: By William Barksted, one of the seruants of his Maiesties reuels. London: N. Okes for Roger Barnes, 1611.";"";"";"";"";"English";"<span class=""quote"">Hiren or the Fair Greek</span>";"";"";"@005613 Hiren and the Fair Greek";"";"NaMa#004193 Irene or Hiren the Fair Greek";"Work by character";"Author unmarked";"";"";"";"TITLE";"";"Reading";"";"<span class=""quote"">Hiren or the Faire Greeke</span>";"";"  Hohl Regula"
" bound for England; if your name be Horatio, as I am";"unedited";"James Shirley";"The Constant Maid";"Shirley, James.  ""The Constant Maid."" The Dramatic Works and Poems of James Shirley. Now first collected, with notes by the late William Gifford, Esq., and additional notes [...] by Alexander Dyce. 6 vols. London: John Murray, 1833. Vol. 4, 445-525.  521; act 5, scene 3, lines 259-266 [normalized spelling].";"";"";"";"";"English";"[Startup:] Shall we be <span class=""quote"">hang'd</span>, Close, we are condemn'd already.<br>
[Justice:] This is the Gentleman was kill'd.<br>
[Startup:] Sweet sir, no; <br>
Not kill'd out right, but I was almost starv'd <br>
With cold: These Gentlewoman know me, <br>
And I should know that Hose and Doublet too; <br>
<span class=""quote"">Those garments which you wear, I have oft seen, sweet sir.</span><br>
[Close:] Well said <span class=""quote""><i>Hieronimo</i></span>.";"";"";"@006337_A38_D40 The Constant Maid";"";"NaCa#005014 Hieronimo in The Spanish Tragedy / WoPh#032458 Those garments that he wears I oft have seen";"Work by character";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006075-29.";"[Startup:]

Shall we be <span class=""quote"">hang'd</span>, Close, we are condemn'd already.<br>
[Justice:]

This is the Gentleman was kill'd.<br>
[Startup:]

Sweet sir, no; <br>
Not kill'd out right, but I was almost starv'd <br>
With cold: These Gentlewoman know me, <br>
And I should know that Hose and Doublet too; <br>
<span class=""quote"">Those garments which you weare, I have oft seen, sweet sir.</span><br>
[Close:]

Well said <span class=""quote""><i>Ieronimo</i></span>.";"Shirley, James.  ""The Constant Maid."" The Dramatic Works and Poems of James Shirley. Now first collected, with notes by the late William Gifford, Esq., and additional notes [...] by Alexander Dyce. 6 vols. London: John Murray, 1833. Vol. 4, 445-525.  521; act 5, scene 3, lines 259-266.";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"Thomas Kyd";"The Spanish Tragedy";"33; act 3, scene 2, lines 1-11.";"";"";"";"";"English";"[Hieronimo:] <span class=""quote"">Oh eyes, no eyes but fountains fraught with tears, <br>
Oh life, no life, but lively form of death: <br>
Oh world, no world but mass of public wrongs. </span><br>
Confused and filled, with murder and misdeeds <br>
Oh sacred heavens, if this unhallowed deed, <br>
If this inhumane and barberous attempt, <br>
If this incomparable murder thus, <br>
Of mine- but now no more- my son, <br>
Shall unrevealed and unrevenged pass, <br>
How should we term your dealings to be iust, <br>
If you unjustly deal with those, that in your justice trust. ";"";"";"@000783_D92 The Spanish Tragedy";"";"VeSn#032459 O x, no x, but x with x! ...";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006075-29.";"";"";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"_ 0_Anon";"The Return from Parnassus Part 2";"82; act 1, scene 1, lines 153-156 [normalized spelling].";"";"";"";"";"English";"[Ingenioso:] Come (I think) we shall have you <span class=""quote"">put finger in the eye and cry, <i>O friends, no friends</i></span>, say man what new paper hobby horses, what rattle babies are come out in your late May morrice dance?";"";"";"@001313_A02_D06 The Return from Parnassus Part 2";"";"VeSn#032459 O x, no x, but x with x! ...";"Work genre or epithet";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006075-29.";"[Ingenioso:]
Come (I thinke) we shall haue you put finger in the eye and crie, <i>O friends, no friends</i>, say man what new paper hobby horses, what rattle babies are come out in your late May morrice daunce?";"82; act 1, scene 1, lines 153-156.";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"George Chapman";"May Day";"166; act 1, scene 1, lines 30-32.";"";"";"";"";"English";"[Lorenzo:] Here I have put her face in rhyme, but I fear my old vein will not stretch to her contentment.<br>
<span class=""quote"">O hair, no hair but beams stol'n from the sun.</span>";"";"";"@001439_A04_D11 May Day";"";"VeSn#032459 O x, no x, but x with x! ...";"Work genre or epithet";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006075-29.";"";"";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"John Cooke";"The City Gallant, or Greene's Tu Quoque";"H2 recto; lines 1748-1749 [normalized spelling].";"";"";"";"";"English";"[Rash:] And make me cry, <span class=""quote"">O eyes no eyes, but two celestial Stars!</span>";"";"";"@001649_A11_D14 The City Gallant, or Greene's Tu Quoque";"";"VeSn#032459 O x, no x, but x with x! ...";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Verb";"";"@006075-29.";"[Rash:] And make mee cry, <span class=""quote"">O eyes no eyes, but two celestiall Starres!</span> A poxont, Ide as leiue heare a fellow sing through the nose. How now Wench!";"H2 recto; lines 1748-1749.";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"Thomas Middleton / William Rowley";"An Old Law";"1393-1394; act 5, scene 1, lines 500-504.";"";"";"";"";"English";"[Clown:] <span class=""quote"">Oh Music, no music, but prove most doleful Trumpets, <br>
Oh Bride no Bride, but thou mayst prove a Strumpet, <br>
Oh venter, no venter, I have for one now none, <br>
Oh wife, thy life is sav'd when I hope t'had been gone. </span>";"";"";"@001899_A19_D56 An Old Law";"";"VeSn#032459 O x, no x, but x with x! ...";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_ANOMALY_Poetryswitch";"";"@006075-29.";"";"";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"James Shirley";"The Changes, or Love in a Maze";"342; act 4, scene 3 [normalized spelling].";"";"";"";"";"English";"[Simple:] Have you no eyes?<br>
[Aurelia:] Such as you see?<br>
[Simple:] <span class=""quote""><i>Oh eyes no eyes but Mountains fraught with tears!</i></span><br>
[Chrysolina:] He's turned <span class=""quote"">Hieronimo.</span><br>
[Simple:] <i><span class=""quote"">Go by, Hieronimo, go by, go by.</span></i> (He passeth by them with disdain.)";"";"";"@002355_A32_D32 The Changes, or Love in a Maze";"";"NaCa#005014 Hieronimo in The Spanish Tragedy / WoPh#032117 go by, go by / VeSn#032459 O x, no x, but x with x! ...";"Work by character";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006075-29.";"";"";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"John Florio / Michel de Montaigne";"The Essays of Montaigne";"473; book 3, essay 5 ""Upon some verses of Virgil"" [normalized spelling].";"";"";"";"";"English";"I love<span class=""quote""> a lightsome and civil discretion</span>, and loathe a roughness and authority of behaviour: suspecting every peevish and way ward countenance.";"";"";"@006131 The Essays of Montaigne";"";"SuId#032395 lightsome and civil discretion";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@005698-148.";"I love <br>a lightsome and civill discretion, and loathe a roughnes and autherity of behauior: </span>suspecting every peevish and way ward countenance.";"473; book 3, essay 5 ""Upon some verses of Virgil"".";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"Thomas Dekker";"The Gentle Craft, or The Shoemaker's Holiday";"31; act 1, scene 2, lines 39-42 [normalized spelling].";"";"";"";"";"English";"[Sibil:] [...] this is your fault mistress, to love him that loves not you, he thinks scorn to do as he's done to, but if I were as you, <span class=""quote"">I'd cry, go by <i>Hieronimo</i>, go by</span> [...]";"";"";"@001188_A99_D00 The Gentle Craft, or The Shoemaker's Holiday";"";"NaCa#005014 Hieronimo in The Spanish Tragedy / WoPh#032117 go by, go by";"Work by character";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006075-30.";"[Sibil:] [...] this is your fault mistris, to loue him that loues not you, he thinkes scorne to do as he's done to, but if I were as you, <span class=""quote"">Ide cry, go by <i>Ieronimo</i>, go by</span> [...]";"31; act 1, scene 2, lines 39-42.";"Heeg Stefanie"
" bound for England; if your name be Horatio, as I am";"unedited";"John Florio / Michel de Montaigne";"The Essays of Montaigne";"473; book 3, essay 5 ""Upon some verses of Virgil"" [normalized spelling].";"";"";"";"";"English";"<span class=""quote"">A healthy youthful, lusty, vigorous, full, idle</span>, such as here-fore the April of my years and security afforded me by fits.";"";"";"@006131 The Essays of Montaigne";"";"SuId#032396 healthy, lusty, vigorous ...";"Work unmarked";"Author unmarked";"";"";"Narrator";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@005698-148.";"A healthy youthfull, lusty, vigorous, full, idle, such as hereofore the Aprill of my yeares and security offorded me by fittes.";"473; book 3, essay 5 ""Upon some verses of Virgil"".";"Heeg Stefanie"
